status,followup_tier,game_name,game_url,canonical_game_key,best_rank,first_seen_date,endpoint_observations,candidates_with_cdx_rows,failed_observations,unresolved_failed_endpoints,parsed_probe_count_rows,recovered_count_rows,source_types_seen,latest_probe_run_timestamp
no_archived_endpoint_rows_observed,,Good Apprentice Pelo 2021,http://www.kongregate.com/games/stewardhklarlove/good-apprentice-pelo-2021,www.kongregate.com/games/stewardhklarlove/good-apprentice-pelo-2021,,,2,0,0,0,0,0,metrics_json,2026-07-03T14:38:33Z
no_archived_endpoint_rows_observed,,Googleygames:Crazybots,http://www.kongregate.com/games/sorenof/googleygames-crazybots,www.kongregate.com/games/sorenof/googleygames-crazybots,,,2,0,0,0,0,0,metrics_json,2026-07-03T21:46:14Z
recovered_count,,Gordo's Oddisey,http://www.kongregate.com/games/SergioPL14/gordos-oddisey,www.kongregate.com/games/sergiopl14/gordos-oddisey,,,2,2,0,0,2,1,metrics_json,2026-07-03T22:15:03Z
recovered_count,,"Gragyriss, Captor of Princesses",https://www.kongregate.com/games/snowroadgames/gragyriss-captor-of-princesses,www.kongregate.com/games/snowroadgames/gragyriss-captor-of-princesses,,,10,8,2,0,8,4,metrics_json,2026-07-03T22:54:52Z
no_archived_endpoint_rows_observed,,Gravitational Attraction.,http://www.kongregate.com/games/chesster415/gravitational-attraction,www.kongregate.com/games/chesster415/gravitational-attraction,,,4,0,2,0,0,0,metrics_json,2026-07-03T21:19:11Z
recovered_count,,Gravitee Wars Online,http://www.kongregate.com/games/FunkyPear/gravitee-wars-online,www.kongregate.com/games/funkypear/gravitee-wars-online,,,8,8,0,0,8,4,metrics_json,2026-07-03T17:17:12Z
no_archived_endpoint_rows_observed,,GRAVITY,http://www.kongregate.com/games/Primagin/gravity,www.kongregate.com/games/primagin/gravity,,,4,0,2,0,0,0,metrics_json,2026-07-03T21:08:19Z
no_archived_endpoint_rows_observed,,Grim And Slamrock,http://www.kongregate.com/games/bradbittner0/grim-and-slamrock,www.kongregate.com/games/bradbittner0/grim-and-slamrock,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:39:53Z
no_archived_endpoint_rows_observed,,Grim Legions,http://www.kongregate.com/games/Mutant369/grim-legions,www.kongregate.com/games/mutant369/grim-legions,,,3,0,1,0,0,0,metrics_json,2026-07-03T23:20:11Z
recovered_count,,GrindCraft,https://www.kongregate.com/games/jetspice/grindcraft,www.kongregate.com/games/jetspice/grindcraft,,,8,8,0,0,7,4,metrics_json,2026-07-03T17:17:12Z
recovered_count,,GrindQuest Censored,http://www.kongregate.com/games/Abra24/grindquest-censored,www.kongregate.com/games/abra24/grindquest-censored,,,6,6,0,0,6,3,metrics_json,2026-07-03T17:26:10Z
no_archived_endpoint_rows_observed,,Guardian Star,http://www.kongregate.com/games/Dmaester/guardian-star,www.kongregate.com/games/dmaester/guardian-star,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:43:38Z
no_archived_endpoint_rows_observed,,Guess the city2,http://www.kongregate.com/games/SandraKim/guess-the-city2,www.kongregate.com/games/sandrakim/guess-the-city2,,,2,0,0,0,0,0,metrics_json,2026-07-03T18:27:37Z
recovered_count,,Gun Mayhem 2:More Mayhem,https://www.kongregate.com/games/AwesomePixels/gun-mayhem-2-more-mayhem,www.kongregate.com/games/awesomepixels/gun-mayhem-2-more-mayhem,,,2,2,0,0,2,1,metrics_json,2026-07-03T17:34:41Z
no_archived_endpoint_rows_observed,,Hack and slash RPG ver1.1,http://www.kongregate.com/games/del9901705_39278/hack-and-slash-rpg-ver1-1,www.kongregate.com/games/del9901705_39278/hack-and-slash-rpg-ver1-1,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:42:29Z
no_archived_endpoint_rows_observed,,Halloween Brightness Paves The Path,http://www.kongregate.com/games/Enagamess/halloween-brightness-paves-the-path,www.kongregate.com/games/enagamess/halloween-brightness-paves-the-path,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:02:06Z
no_archived_endpoint_rows_observed,,Halloween Creepy Cemetry,http://www.kongregate.com/games/Enagamess/halloween-creepy-cemetry,www.kongregate.com/games/enagamess/halloween-creepy-cemetry,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:09:58Z
no_archived_endpoint_rows_observed,,Halloween Search For History,http://www.kongregate.com/games/Enagamess/halloween-search-for-history,www.kongregate.com/games/enagamess/halloween-search-for-history,,,4,0,2,0,0,0,metrics_json,2026-07-03T19:11:16Z
no_archived_endpoint_rows_observed,,Halloween Soul Rescue,http://www.kongregate.com/games/Enagamess/halloween-soul-rescue,www.kongregate.com/games/enagamess/halloween-soul-rescue,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:15:03Z
no_archived_endpoint_rows_observed,,Halloween Spooky Motocross,http://www.kongregate.com/games/vitalitygames/halloween-spooky-motocross,www.kongregate.com/games/vitalitygames/halloween-spooky-motocross,,,2,0,0,0,0,0,metrics_json,2026-07-03T14:14:03Z
no_archived_endpoint_rows_observed,,Hallowwen Escape Games - 10 Turnips,http://www.kongregate.com/games/Enagamess/hallowwen-escape-games-10-turnips,www.kongregate.com/games/enagamess/hallowwen-escape-games-10-turnips,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:02:06Z
no_archived_endpoint_rows_observed,,Harry potter Eagle eyes,http://www.kongregate.com/games/oktar/harry-potter-eagle-eyes,www.kongregate.com/games/oktar/harry-potter-eagle-eyes,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:09:58Z
recovered_count,,Headless Zombie 2,http://www.kongregate.com/games/flazm/headless-zombie-2,www.kongregate.com/games/flazm/headless-zombie-2,,,6,4,2,0,4,2,metrics_json,2026-07-03T21:08:19Z
no_archived_endpoint_rows_observed,,Help Me Fly (Fixed),http://www.kongregate.com/games/Funtomic/help-me-fly-fixed,www.kongregate.com/games/funtomic/help-me-fly-fixed,,,2,0,0,0,0,0,metrics_json,2026-07-03T23:18:32Z
no_archived_endpoint_rows_observed,,Herb Garden,http://www.kongregate.com/games/ZumwaltWood/herb-garden,www.kongregate.com/games/zumwaltwood/herb-garden,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:15:07Z
recovered_count,,Hero Simulator,http://www.kongregate.com/games/revanaii/hero-simulator,www.kongregate.com/games/revanaii/hero-simulator,,,8,8,0,0,8,4,metrics_json,2026-07-03T15:43:29Z
no_archived_endpoint_rows_observed,,Heroes vs Devil,http://www.kongregate.com/games/Husenicar/heroes-vs-devil,www.kongregate.com/games/husenicar/heroes-vs-devil,,,4,0,1,0,0,0,metrics_json,2026-07-03T20:02:47Z
no_archived_endpoint_rows_observed,,Heroic Escape,http://www.kongregate.com/games/diggidy27/heroic-escape,www.kongregate.com/games/diggidy27/heroic-escape,,,2,0,0,0,0,0,metrics_json,2026-07-03T21:05:32Z
recovered_count,,Hexologic,https://www.kongregate.com/games/mythicowl/hexologic,www.kongregate.com/games/mythicowl/hexologic,,,10,8,2,0,8,4,metrics_json,2026-07-03T21:47:57Z
recovered_count,,hi no homo,http://www.kongregate.com/games/zephybite/hi-no-homo,www.kongregate.com/games/zephybite/hi-no-homo,,,15,14,1,0,12,5,metrics_json,2026-07-03T19:23:05Z
no_archived_endpoint_rows_observed,,Hidden Gnomes - Food Land,http://www.kongregate.com/games/myhiddengame/hidden-gnomes-food-land,www.kongregate.com/games/myhiddengame/hidden-gnomes-food-land,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:30:22Z
no_archived_endpoint_rows_observed,,Highway Rampage,http://www.kongregate.com/games/wallofgame/highway-rampage,www.kongregate.com/games/wallofgame/highway-rampage,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:30:22Z
recovered_count,,Holyday City,http://www.kongregate.com/games/HolydayStudios/holyday-city,www.kongregate.com/games/holydaystudios/holyday-city,,,6,6,0,0,6,3,metrics_json,2026-07-03T15:25:41Z
recovered_count,,Holyday City Reloaded,http://www.kongregate.com/games/HolydayStudios/holyday-city-reloaded,www.kongregate.com/games/holydaystudios/holyday-city-reloaded,,,4,4,0,0,4,2,metrics_json,2026-07-03T15:25:41Z
no_archived_endpoint_rows_observed,,House of Gold (Level 1),http://www.kongregate.com/games/TimoteoVLapa/house-of-gold-level-1,www.kongregate.com/games/timoteovlapa/house-of-gold-level-1,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:27:24Z
no_archived_endpoint_rows_observed,,How To Be A Gent,http://www.kongregate.com/games/maxglockling/how-to-be-a-gent,www.kongregate.com/games/maxglockling/how-to-be-a-gent,,,2,0,0,0,0,0,metrics_json,2026-07-03T18:57:31Z
recovered_count,,How to make an MMORPG,http://www.kongregate.com/games/PaperCup/how-to-make-an-mmorpg,www.kongregate.com/games/papercup/how-to-make-an-mmorpg,,,43,27,4,0,3,1,chat_achievements;chat_js;developer_game_list;holodeck;metrics_json,2026-07-02T11:12:38Z
no_archived_endpoint_rows_observed,,Humans vs. Golems: Soccer,http://www.kongregate.com/games/TukkoRauta/humans-vs-golems-soccer,www.kongregate.com/games/tukkorauta/humans-vs-golems-soccer,,,4,0,1,0,0,0,metrics_json,2026-07-03T18:49:43Z
no_archived_endpoint_rows_observed,,Hunter House Escape,http://www.kongregate.com/games/Nsrgames/hunter-house-escape,www.kongregate.com/games/nsrgames/hunter-house-escape,,,4,0,1,0,0,0,metrics_json,2026-07-03T20:54:42Z
no_archived_endpoint_rows_observed,,Hurdle Jump,http://www.kongregate.com/games/gamer70008000/hurdle-jump,www.kongregate.com/games/gamer70008000/hurdle-jump,,,6,0,0,0,0,0,metrics_json,2026-07-03T13:41:51Z
no_archived_endpoint_rows_observed,,I.D.K (interplanetary demolition knights),http://www.kongregate.com/games/del9265494_55149/i-d-k-interplanetary-demolition-knights,www.kongregate.com/games/del9265494_55149/i-d-k-interplanetary-demolition-knights,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:39:53Z
no_archived_endpoint_rows_observed,,ICEBERG,http://www.kongregate.com/games/KekGames/iceberg,www.kongregate.com/games/kekgames/iceberg,,,4,0,2,0,0,0,metrics_json,2026-07-03T19:11:16Z
no_archived_endpoint_rows_observed,,Idle Artisian Miner(Beta2),http://www.kongregate.com/games/CremeenGraphics/idle-artisian-miner-beta2,www.kongregate.com/games/cremeengraphics/idle-artisian-miner-beta2,,,5,0,2,0,0,0,metrics_json,2026-07-03T21:48:52Z
recovered_count,,Idle Blacksmith,http://www.kongregate.com/games/mrcaboom/idle-blacksmith,www.kongregate.com/games/mrcaboom/idle-blacksmith,,,6,6,0,0,6,3,metrics_json,2026-07-03T17:53:29Z
recovered_count,,Idle Bouncer,http://www.kongregate.com/games/almostidle/idle-bouncer,www.kongregate.com/games/almostidle/idle-bouncer,,,52,52,0,0,47,22,metrics_json,2026-07-03T16:22:05Z
recovered_count,,Idle Evolution,http://www.kongregate.com/games/NewProject1/idle-evolution,www.kongregate.com/games/newproject1/idle-evolution,,,8,8,0,0,8,4,metrics_json,2026-07-03T17:34:41Z
recovered_count,,Idle Raiders: Second Run,http://www.kongregate.com/games/pitforest/idle-raiders-second-run,www.kongregate.com/games/pitforest/idle-raiders-second-run,,,5,4,1,1,1,1,metrics_json,2026-07-03T21:46:14Z
recovered_count,,Idle Skilling,https://www.kongregate.com/games/lavaflame2/idle-skilling,www.kongregate.com/games/lavaflame2/idle-skilling,,,8,8,0,0,8,4,metrics_json,2026-07-03T22:15:03Z
recovered_count,,Idle Spinner,http://www.kongregate.com/games/RufusGuy/idle-spinner,www.kongregate.com/games/rufusguy/idle-spinner,,,2,2,0,0,2,1,metrics_json,2026-07-03T14:23:58Z
no_archived_endpoint_rows_observed,,Idle Streamer,http://www.kongregate.com/games/SilverFinish/idle-streamer,www.kongregate.com/games/silverfinish/idle-streamer,,,3,0,1,0,0,0,metrics_json,2026-07-03T22:54:04Z
no_archived_endpoint_rows_observed,,Idle TD,http://www.kongregate.com/games/JosephW55/idle-td,www.kongregate.com/games/josephw55/idle-td,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:54:04Z
recovered_count,,Idle Tower Defense,https://www.kongregate.com/en/games/tbiz5270/idle-tower-defense,www.kongregate.com/games/tbiz5270/idle-tower-defense,,,4,4,0,0,4,2,metrics_json,2026-07-03T17:42:51Z
recovered_count,,Idle Tree,http://www.kongregate.com/games/KingsWill/idle-tree,www.kongregate.com/games/kingswill/idle-tree,,,8,8,0,0,7,4,metrics_json,2026-07-03T17:53:29Z
no_archived_endpoint_rows_observed,,Idle Wizards Walk,http://www.kongregate.com/games/squiddymccloud/idle-wizards-walk,www.kongregate.com/games/squiddymccloud/idle-wizards-walk,,,2,0,0,0,0,0,metrics_json,2026-07-03T21:17:57Z
recovered_count,,IdlePixelGemMiner,http://www.kongregate.com/games/Andrei9900/idlepixelgemminer,www.kongregate.com/games/andrei9900/idlepixelgemminer,,,2,2,0,0,2,1,metrics_json,2026-07-03T20:52:39Z
recovered_count,,Idleplex,http://www.kongregate.com/games/Kongregate/idleplex,www.kongregate.com/games/kongregate/idleplex,,,8,8,0,0,7,4,metrics_json,2026-07-03T17:26:10Z
no_archived_endpoint_rows_observed,,Imperium War 4,http://www.kongregate.com/games/thegames8dotcom/imperium-war-4,www.kongregate.com/games/thegames8dotcom/imperium-war-4,,,2,0,0,0,0,0,metrics_json,2026-07-03T23:18:32Z
no_archived_endpoint_rows_observed,,In Search Of Purpose,http://www.kongregate.com/games/FreakinTroll/in-search-of-purpose,www.kongregate.com/games/freakintroll/in-search-of-purpose,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:31:06Z
no_archived_endpoint_rows_observed,,In Space,https://www.kongregate.com/games/pitigamedev/in-space,www.kongregate.com/games/pitigamedev/in-space,,,2,0,0,0,0,0,metrics_json,2026-07-03T21:32:57Z
recovered_count,,Incremancer,https://www.kongregate.com/games/JamesG466/incremancer,www.kongregate.com/games/jamesg466/incremancer,,,27,26,1,0,2,2,metrics_json,2026-07-03T16:22:05Z
recovered_count,,Incursion,http://www.kongregate.com/games/booblycCom/incursion,www.kongregate.com/games/booblyccom/incursion,,,2,2,0,0,1,1,metrics_json,2026-07-03T16:55:39Z
no_archived_endpoint_rows_observed,,Indian Forest,http://www.kongregate.com/games/spacegrid/indian-forest,www.kongregate.com/games/spacegrid/indian-forest,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:52:39Z
no_archived_endpoint_rows_observed,,Inferno 2: Meltdown,https://www.kongregate.com/en/games/thepodge/inferno-2-meltdown,www.kongregate.com/games/thepodge/inferno-2-meltdown,,,2,0,0,0,0,0,metrics_json,2026-07-03T17:26:10Z
no_archived_endpoint_rows_observed,,Instant Fight (2 Players),http://www.kongregate.com/games/Siiriis/instant-fight-2-players,www.kongregate.com/games/siiriis/instant-fight-2-players,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:03:37Z
no_archived_endpoint_rows_observed,,Interstellar Velocity. Beta 0.9,http://www.kongregate.com/games/paroxysm2000/interstellar-velocity-beta-0-9,www.kongregate.com/games/paroxysm2000/interstellar-velocity-beta-0-9,,,4,0,2,0,0,0,metrics_json,2026-07-03T18:58:15Z
recovered_count,,Iron Snout,http://www.kongregate.com/games/SnoutUp/iron-snout,www.kongregate.com/games/snoutup/iron-snout,,,2,1,1,1,1,1,metrics_json,2026-07-03T23:06:47Z
no_archived_endpoint_rows_observed,,Japanese Kana Practice,http://www.kongregate.com/games/PotatoSlapper/japanese-kana-practice,www.kongregate.com/games/potatoslapper/japanese-kana-practice,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:39:53Z
no_archived_endpoint_rows_observed,,Japanese Language - Hiragana & Katakana Exceed,http://www.kongregate.com/games/Pidroh/japanese-language-hiragana-katakana-exceed,www.kongregate.com/games/pidroh/japanese-language-hiragana-katakana-exceed,,,4,0,1,0,0,0,metrics_json,2026-07-03T21:09:02Z
recovered_count,,Jellydad Hero,http://www.kongregate.com/games/PITon_/jellydad-hero,www.kongregate.com/games/piton_/jellydad-hero,,,1,1,0,0,1,1,metrics_json,2026-07-03T11:45:03Z
no_archived_endpoint_rows_observed,,Jerry's Quest,http://www.kongregate.com/games/MojoUS/jerrys-quest,www.kongregate.com/games/mojous/jerrys-quest,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:17:34Z
no_archived_endpoint_rows_observed,,Jogo de Exploração,http://www.kongregate.com/games/Mr_Ferrado/jogo-de-explora-o,www.kongregate.com/games/mr_ferrado/jogo-de-explora-o,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:32:10Z
no_archived_endpoint_rows_observed,,Journey through Wind and Fire I,http://www.kongregate.com/games/FBMGames/journey-through-wind-and-fire-i,www.kongregate.com/games/fbmgames/journey-through-wind-and-fire-i,,,2,0,0,0,0,0,metrics_json,2026-07-03T13:06:21Z
no_archived_endpoint_rows_observed,,Juggernaut Jigsaw,http://www.kongregate.com/games/newgamess/juggernaut-jigsaw,www.kongregate.com/games/newgamess/juggernaut-jigsaw,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:02:06Z
no_archived_endpoint_rows_observed,,Juggle Sim,http://www.kongregate.com/games/FriggyStudios/juggle-sim,www.kongregate.com/games/friggystudios/juggle-sim,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:43:38Z
no_archived_endpoint_rows_observed,,Juggler Extraordinaire,http://www.kongregate.com/games/erikomen/juggler-extraordinaire,www.kongregate.com/games/erikomen/juggler-extraordinaire,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:15:03Z
no_archived_endpoint_rows_observed,,Jump Frenzy,http://www.kongregate.com/games/gamer70008000/jump-frenzy,www.kongregate.com/games/gamer70008000/jump-frenzy,,,4,0,2,0,0,0,metrics_json,2026-07-03T21:20:16Z
no_archived_endpoint_rows_observed,,Jump To Perfection,http://www.kongregate.com/games/tanzimhsn972/jump-to-perfection,www.kongregate.com/games/tanzimhsn972/jump-to-perfection,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:39:53Z
no_archived_endpoint_rows_observed,,Jumper,http://www.kongregate.com/games/FrankP71/jumper,www.kongregate.com/games/frankp71/jumper,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:30:22Z
no_archived_endpoint_rows_observed,,JumpMambo,http://www.kongregate.com/games/UsmanShams/jumpmambo,www.kongregate.com/games/usmanshams/jumpmambo,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:52:47Z
no_archived_endpoint_rows_observed,,Jumpocat,http://www.kongregate.com/games/FreeS/jumpocat,www.kongregate.com/games/frees/jumpocat,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:09:58Z
no_archived_endpoint_rows_observed,,Jungle Ride Free,http://www.kongregate.com/games/marciolevi/jungle-ride-free,www.kongregate.com/games/marciolevi/jungle-ride-free,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:52:47Z
no_archived_endpoint_rows_observed,,Just Bounce,http://www.kongregate.com/games/asyncrobot/just-bounce,www.kongregate.com/games/asyncrobot/just-bounce,,,2,0,0,0,0,0,metrics_json,2026-07-03T21:17:57Z
no_archived_endpoint_rows_observed,,Kalimba Adventures,http://www.kongregate.com/games/jogosgratispro/kalimba-adventures,www.kongregate.com/games/jogosgratispro/kalimba-adventures,,,2,0,0,0,0,0,metrics_json,2026-07-03T21:17:57Z
no_archived_endpoint_rows_observed,,Kenworth K 100 Jigsaw,http://www.kongregate.com/games/newgamess/kenworth-k-100-jigsaw,www.kongregate.com/games/newgamess/kenworth-k-100-jigsaw,,,4,0,2,0,0,0,metrics_json,2026-07-03T23:21:39Z
no_archived_endpoint_rows_observed,,Kill The Red Dot,http://www.kongregate.com/games/mikeyblue2/kill-the-red-dot,www.kongregate.com/games/mikeyblue2/kill-the-red-dot,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:27:24Z
no_archived_endpoint_rows_observed,,Kindness and PAI,http://www.kongregate.com/games/simpleicarus/kindness-and-pai,www.kongregate.com/games/simpleicarus/kindness-and-pai,,,2,0,0,0,0,0,metrics_json,2026-07-03T18:38:21Z
no_archived_endpoint_rows_observed,,King Slime 2,http://www.kongregate.com/games/guvigo2/king-slime-2,www.kongregate.com/games/guvigo2/king-slime-2,,,4,0,2,0,0,0,metrics_json,2026-07-03T20:29:13Z
recovered_count,,KingsRoad,http://www.kongregate.com/games/RumbleGames/kingsroad,www.kongregate.com/games/rumblegames/kingsroad,,,67,31,10,1,1,1,chat_achievements;chat_js;developer_game_list;holodeck;metrics_json;recommended_games,2026-07-03T16:38:22Z
no_archived_endpoint_rows_observed,,Kiss the duck,http://www.kongregate.com/games/hidrasoin/kiss-the-duck,www.kongregate.com/games/hidrasoin/kiss-the-duck,,,4,0,2,0,0,0,metrics_json,2026-07-03T19:33:29Z
no_archived_endpoint_rows_observed,,Knf Chalet Bungalow Escape,http://www.kongregate.com/games/knfescapegame/knf-chalet-bungalow-escape,www.kongregate.com/games/knfescapegame/knf-chalet-bungalow-escape,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:15:07Z
no_archived_endpoint_rows_observed,,Knf Deluxe House Escape,http://www.kongregate.com/games/knfescapegame/knf-deluxe-house-escape,www.kongregate.com/games/knfescapegame/knf-deluxe-house-escape,,,4,0,2,0,0,0,metrics_json,2026-07-03T20:53:57Z
no_archived_endpoint_rows_observed,,Knf Hotel Escape,http://www.kongregate.com/games/knfescapegame/knf-hotel-escape,www.kongregate.com/games/knfescapegame/knf-hotel-escape,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:21:14Z
no_archived_endpoint_rows_observed,,KNF mysterious snow forest escape,http://www.kongregate.com/games/knfgame1/knf-mysterious-snow-forest-escape,www.kongregate.com/games/knfgame1/knf-mysterious-snow-forest-escape,,,4,0,2,0,0,0,metrics_json,2026-07-03T20:02:47Z
