catalog_index,game_name,game_url,canonical_game_key,kongregate_game_ids,status,priority_score,best_rank,top_n_appearances,listing_play_count_rows,max_listing_play_count_observed,needs_game_page_history,metrics_rows,first_metric_date,last_metric_date,cdx_rows,valid_cached_captures,known_failed_captures,fresh_pending_captures,missing_cdx_cache_files,failure_errors,first_seen_date,last_seen_date
818,Doom II: Hell on Earth,http://www.kongregate.com/games/predbannik/doom-ii-hell-on-earth,www.kongregate.com/games/predbannik/doom-ii-hell-on-earth,246890,cdx_cache_missing,3051,4,1,0,,yes,0,,,0,0,0,0,5,,2015-09-09,2015-09-09
860,Kung Fu Adventure,http://www.kongregate.com/games/thunderstorm38/kung-fu-adventure,www.kongregate.com/games/thunderstorm38/kung-fu-adventure,284024,cdx_cache_missing,3051,4,1,0,,yes,0,,,0,0,0,0,5,,2017-07-28,2017-07-28
873,Mr.Miner,http://www.kongregate.com/games/LinhVo1611/mr-miner,www.kongregate.com/games/linhvo1611/mr-miner,280815,cdx_cache_missing,3051,4,1,0,,yes,0,,,0,0,0,0,5,,2017-05-16,2017-05-16
888,Rise of Mythos,http://www.kongregate.com/games/evrybody_02/rise-of-mythos,www.kongregate.com/games/evrybody_02/rise-of-mythos,220329,cdx_cache_missing,3051,4,1,0,,yes,0,,,0,0,0,0,5,,2014-09-19,2014-09-19
896,Simple Platformer,http://www.kongregate.com/games/C00MZY/simple-platformer,www.kongregate.com/games/c00mzy/simple-platformer,224599,cdx_cache_missing,3051,4,1,0,,yes,0,,,0,0,0,0,5,,2014-11-11,2014-11-11
911,Super Mario Worlds Ep.1: The Dark World (SMB Fan-made Game),http://www.kongregate.com/games/yvolcano4/super-mario-worlds-ep-1-the-dark-world-smb-fan-made-game,www.kongregate.com/games/yvolcano4/super-mario-worlds-ep-1-the-dark-world-smb-fan-made-game,269308,cdx_cache_missing,3051,4,1,0,,yes,0,,,0,0,0,0,5,,2016-09-23,2016-09-23
995,Burnt Plate,http://www.kongregate.com/games/Courador/burnt-plate,www.kongregate.com/games/courador/burnt-plate,221322,cdx_cache_missing,2951,5,1,0,,yes,0,,,0,0,0,0,5,,2014-10-04,2014-10-04
1009,Create your face with this stupid game,http://www.kongregate.com/games/danwon67/create-your-face-with-this-stupid-game,www.kongregate.com/games/danwon67/create-your-face-with-this-stupid-game,266041,cdx_cache_missing,2951,5,1,0,,yes,0,,,0,0,0,0,5,,2016-07-27,2016-07-27
1020,E-Sim,http://www.kongregate.com/games/evrybody_02/e-sim,www.kongregate.com/games/evrybody_02/e-sim,220328,cdx_cache_missing,2951,5,1,0,,yes,0,,,0,0,0,0,5,,2014-09-19,2014-09-19
1043,Ghoul be Gone Demo,http://www.kongregate.com/games/PhoenixSong75/ghoul-be-gone-demo,www.kongregate.com/games/phoenixsong75/ghoul-be-gone-demo,259006,cdx_cache_missing,2951,5,1,0,,yes,0,,,0,0,0,0,5,,2016-03-20,2016-03-20
1053,Hired Ops — New Dynamic Online Shooter,http://www.kongregate.com/games/MunimShaikh932/hired-ops-new-dynamic-online-shooter,www.kongregate.com/games/munimshaikh932/hired-ops-new-dynamic-online-shooter,271161,cdx_cache_missing,2951,5,1,0,,yes,0,,,0,0,0,0,5,,2016-10-30,2016-10-30
1054,I'ts a lamp?,http://www.kongregate.com/games/EdoByte/its-a-lamp,www.kongregate.com/games/edobyte/its-a-lamp,223492,cdx_cache_missing,2951,5,1,0,,yes,0,,,0,0,0,0,5,,2014-10-29,2014-10-29
1055,idk,http://www.kongregate.com/games/dakota1324/idk,www.kongregate.com/games/dakota1324/idk,257352,cdx_cache_missing,2951,5,1,0,,yes,0,,,0,0,0,0,5,,2016-02-17,2016-02-17
1079,My Line Of Sight attempt from Construct 2,http://www.kongregate.com/games/LeBanging/my-line-of-sight-attempt-from-construct-2,www.kongregate.com/games/lebanging/my-line-of-sight-attempt-from-construct-2,220842,cdx_cache_missing,2951,5,1,0,,yes,0,,,0,0,0,0,5,,2014-09-26,2014-09-26
1094,quangjing,http://www.kongregate.com/games/1207732597/quangjing,www.kongregate.com/games/1207732597/quangjing,264246,cdx_cache_missing,2951,5,1,0,,yes,0,,,0,0,0,0,5,,2016-06-22,2016-06-22
1111,Spacebar v0.1,http://www.kongregate.com/games/SidBiafra/spacebar-v0-1,www.kongregate.com/games/sidbiafra/spacebar-v0-1,252851,cdx_cache_missing,2951,5,1,0,,yes,0,,,0,0,0,0,5,,2015-12-05,2015-12-05
1117,Super Casual,http://www.kongregate.com/games/canvasgames/super-casual,www.kongregate.com/games/canvasgames/super-casual,258810,cdx_cache_missing,2951,5,1,0,,yes,0,,,0,0,0,0,5,,2016-03-16,2016-03-16
1135,UFC 198 Live Stream - Werdum vs Miocic,http://www.kongregate.com/games/ketroketro/test-ufc-198-live-stream-werdum-vs-miocic,www.kongregate.com/games/ketroketro/test-ufc-198-live-stream-werdum-vs-miocic,262058,cdx_cache_missing,2951,5,1,0,,yes,0,,,0,0,0,0,5,,2016-05-15,2016-05-15
1136,Una Chief: The Great Adventure,http://www.kongregate.com/games/UCEG/una-chief-the-great-adventure,www.kongregate.com/games/uceg/una-chief-the-great-adventure,227746,cdx_cache_missing,2951,5,1,0,,yes,0,,,0,0,0,0,5,,2014-12-17,2014-12-17
1137,Viking Workout,http://www.kongregate.com/games/mobilTR/viking-workout,www.kongregate.com/games/mobiltr/viking-workout,287918,cdx_cache_missing,2951,5,1,0,,yes,0,,,0,0,0,0,5,,2017-11-06,2017-11-06
1142,Whitewash,http://www.kongregate.com/games/GraveDangerGames/whitewash,www.kongregate.com/games/gravedangergames/whitewash,256476,cdx_cache_missing,2951,5,1,0,,yes,0,,,0,0,0,0,5,,2016-02-02,2016-02-02
123,BLOB KILLS BALL!,http://www.kongregate.com/games/bryces12/blob-kills-ball,www.kongregate.com/games/bryces12/blob-kills-ball,,no_cdx,2901,1,1,1,275,no,0,,,0,0,0,0,0,,2010-10-18,2010-10-18
132,City Runner 3D,http://www.kongregate.com/games/PaperCup/city-runner-3d,www.kongregate.com/games/papercup/city-runner-3d,,no_cdx,2901,1,1,1,22,no,0,,,0,0,0,0,0,,2011-07-17,2011-07-17
146,Electro City,http://www.kongregate.com/games/purecube/electro-city,www.kongregate.com/games/purecube/electro-city,,no_cdx,2901,1,1,1,18,no,0,,,0,0,0,0,0,,2011-07-21,2011-07-21
174,IndestructoCopter,http://www.kongregate.com/games/Joshua140/indestructocopter,www.kongregate.com/games/joshua140/indestructocopter,,no_cdx,2901,1,1,1,12,no,0,,,0,0,0,0,0,,2008-05-09,2008-05-09
178,Jupiter OGame,http://www.kongregate.com/games/KingStar22/jupiter-ogame,www.kongregate.com/games/kingstar22/jupiter-ogame,215749,no_cdx,2901,1,1,1,10,no,0,,,0,0,0,0,0,,2014-07-26,2014-07-26
188,Maddening Foolishness,http://www.kongregate.com/games/darthpeanut113/maddening-foolishness,www.kongregate.com/games/darthpeanut113/maddening-foolishness,,no_cdx,2901,1,1,1,127,no,0,,,0,0,0,0,0,,2011-12-31,2011-12-31
206,Penguin Heroes,http://www.kongregate.com/games/ShunKazami/penguin-heroes,www.kongregate.com/games/shunkazami/penguin-heroes,,cdx_cache_missing,2901,1,1,1,5,no,0,,,0,0,0,0,3,,2012-01-01,2012-01-01
241,Stafforb's Worst Pokemon Battle,http://www.kongregate.com/games/Stafforb_Pokemon/stafforbs-worst-pokemon-battle,www.kongregate.com/games/stafforb_pokemon/stafforbs-worst-pokemon-battle,,cdx_cache_missing,2901,1,1,1,10,no,0,,,0,0,0,0,5,,2013-04-11,2013-04-11
1189,Mining Truck,http://www.kongregate.com/games/xiatiandaole/mining-truck,www.kongregate.com/games/xiatiandaole/mining-truck,222509,no_cdx,2852,6,2,0,,yes,0,,,0,0,0,0,0,,2014-10-17,2014-10-18
1190,RPgTest,http://www.kongregate.com/games/Nicolo974jtm34/rpgtest,www.kongregate.com/games/nicolo974jtm34/rpgtest,221473,cdx_cache_missing,2852,6,2,0,,yes,0,,,0,0,0,0,5,,2014-10-03,2014-10-04
1199,American Cars Memory,http://www.kongregate.com/games/natalibt/american-cars-memory,www.kongregate.com/games/natalibt/american-cars-memory,281305,cdx_cache_missing,2851,6,1,0,,yes,0,,,0,0,0,0,5,,2017-05-25,2017-05-25
1202,AstroWorlds,http://www.kongregate.com/games/bystudio02/astroworlds,www.kongregate.com/games/bystudio02/astroworlds,218730,cdx_cache_missing,2851,6,1,0,,yes,0,,,0,0,0,0,5,,2014-08-29,2014-08-29
1216,Blocky Warrior,http://www.kongregate.com/games/mobilTR/blocky-warrior,www.kongregate.com/games/mobiltr/blocky-warrior,287916,cdx_cache_missing,2851,6,1,0,,yes,0,,,0,0,0,0,5,,2017-11-06,2017-11-06
1219,Bubble Shooter Rotation Xmas,http://www.kongregate.com/games/omkara/bubble-shooter-rotation-xmas,www.kongregate.com/games/omkara/bubble-shooter-rotation-xmas,253832,cdx_cache_missing,2851,6,1,0,,yes,0,,,0,0,0,0,5,,2015-12-18,2015-12-18
1242,EndGame,http://www.kongregate.com/games/SnowdonGames/endgame,www.kongregate.com/games/snowdongames/endgame,266036,cdx_cache_missing,2851,6,1,0,,yes,0,,,0,0,0,0,5,,2016-07-27,2016-07-27
1248,Extreme Battlefield,http://www.kongregate.com/games/thunderstorm38/extreme-battlefield,www.kongregate.com/games/thunderstorm38/extreme-battlefield,284061,cdx_cache_missing,2851,6,1,0,,yes,0,,,0,0,0,0,5,,2017-07-29,2017-07-29
1279,Kuzini.comgnom,http://www.kongregate.com/games/iPTNZW/kuzini-comgnom,www.kongregate.com/games/iptnzw/kuzini-comgnom,270784,cdx_cache_missing,2851,6,1,0,,yes,0,,,0,0,0,0,5,,2016-10-24,2016-10-24
1295,Naruto Suspend,http://www.kongregate.com/games/thunderstorm38/naruto-suspend,www.kongregate.com/games/thunderstorm38/naruto-suspend,284023,cdx_cache_missing,2851,6,1,0,,yes,0,,,0,0,0,0,5,,2017-07-28,2017-07-28
1302,Peppa Zoo Decor,http://www.kongregate.com/games/lemonindieg/peppa-zoo-decor,www.kongregate.com/games/lemonindieg/peppa-zoo-decor,222211,cdx_cache_missing,2851,6,1,0,,yes,0,,,0,0,0,0,5,,2014-10-13,2014-10-13
1305,quang,http://www.kongregate.com/games/1207732597/quang,www.kongregate.com/games/1207732597/quang,264251,cdx_cache_missing,2851,6,1,0,,yes,0,,,0,0,0,0,5,,2016-06-22,2016-06-22
1320,Seasonal Farming,http://www.kongregate.com/games/phacanu/seasonal-farming,www.kongregate.com/games/phacanu/seasonal-farming,285279,cdx_cache_missing,2851,6,1,0,,yes,0,,,0,0,0,0,5,,2017-08-25,2017-08-25
1339,Teste mark 2,http://www.kongregate.com/games/MateusF29/teste-mark-2,www.kongregate.com/games/mateusf29/teste-mark-2,248542,cdx_cache_missing,2851,6,1,0,,yes,0,,,0,0,0,0,5,,2015-09-30,2015-09-30
1348,The Super Casual Game,http://www.kongregate.com/games/esaffer/the-super-casual-game,www.kongregate.com/games/esaffer/the-super-casual-game,258800,cdx_cache_missing,2851,6,1,0,,yes,0,,,0,0,0,0,5,,2016-03-16,2016-03-16
1362,Will's Quest For Cheese,http://www.kongregate.com/games/thebartyparty/wills-quest-for-cheese,www.kongregate.com/games/thebartyparty/wills-quest-for-cheese,270511,cdx_cache_missing,2851,6,1,0,,yes,0,,,0,0,0,0,5,,2016-10-18,2016-10-18
332,"""The Game"" Chat",http://www.kongregate.com/games/Qwertybeef/the-game-chat,www.kongregate.com/games/qwertybeef/the-game-chat,,cdx_cache_missing,2801,2,1,1,100,no,0,,,0,0,0,0,4,,2011-08-05,2011-08-05
340,Another of Stafforb's Pokemon Battles.,http://www.kongregate.com/games/Stafforb_Pokemon/another-of-stafforbs-pokemon-battles,www.kongregate.com/games/stafforb_pokemon/another-of-stafforbs-pokemon-battles,,cdx_cache_missing,2801,2,1,1,13,no,0,,,0,0,0,0,5,,2013-04-11,2013-04-11
349,Battle For Gondor,http://www.kongregate.com/games/jaime2310/battle-for-gondor,www.kongregate.com/games/jaime2310/battle-for-gondor,,cdx_cache_missing,2801,2,1,1,331,no,0,,,0,0,0,0,5,,2011-04-09,2011-04-09
371,Chuck Norris MMORPG,http://www.kongregate.com/games/PaperCup/chuck-norris-mmorpg,www.kongregate.com/games/papercup/chuck-norris-mmorpg,,cdx_cache_missing,2801,2,1,1,7,no,0,,,0,0,0,0,5,,2011-07-17,2011-07-17
396,First Date,http://www.kongregate.com/games/slixmedia/first-date,www.kongregate.com/games/slixmedia/first-date,,cdx_cache_missing,2801,2,1,1,57,no,0,,,0,0,0,0,5,,2010-10-13,2010-10-13
416,I Don't Even Know,http://www.kongregate.com/games/DXInteractive/i-dont-even-know,www.kongregate.com/games/dxinteractive/i-dont-even-know,,cdx_cache_missing,2801,2,1,1,5,no,0,,,0,0,0,0,5,,2011-07-24,2011-07-24
419,Jamproject Classic Roc...,http://www.kongregate.com/games/21Axes999/jamproject-classic-rock-skin,www.kongregate.com/games/21axes999/jamproject-classic-rock-skin,,cdx_cache_missing,2801,2,1,1,20,no,0,,,0,0,0,0,5,,2011-06-29,2011-06-29
428,Make Butter Waffles,http://www.kongregate.com/games/alia2013/make-butter-waffles,www.kongregate.com/games/alia2013/make-butter-waffles,205855,cdx_cache_missing,2801,2,1,1,2,no,0,,,0,0,0,0,5,,2014-04-11,2014-04-11
434,Mini Ninja Coloring,http://www.kongregate.com/games/petee/mini-ninja-coloring,www.kongregate.com/games/petee/mini-ninja-coloring,,cdx_cache_missing,2801,2,1,1,21,no,0,,,0,0,0,0,5,,2011-07-28,2011-07-28
436,Motivational Chatroom ...,http://www.kongregate.com/games/Ilikecrabs/motivational-chatroom-drinking-game,www.kongregate.com/games/ilikecrabs/motivational-chatroom-drinking-game,,cdx_cache_missing,2801,2,1,1,95,no,0,,,0,0,0,0,5,,2011-08-09,2011-08-09
457,RPG Shooter,http://www.kongregate.com/games/powerpoler/rpg-shooter,www.kongregate.com/games/powerpoler/rpg-shooter,,cdx_cache_missing,2801,2,1,1,241,no,0,,,0,0,0,0,5,,2011-06-10,2011-06-10
1416,Ball In The Cup,http://www.kongregate.com/games/mafagames/ball-in-the-cup,www.kongregate.com/games/mafagames/ball-in-the-cup,283360,cdx_cache_missing,2751,7,1,0,,yes,0,,,0,0,0,0,5,,2017-07-12,2017-07-12
1433,Cloaked,http://www.kongregate.com/games/yvolcano4/cloaked,www.kongregate.com/games/yvolcano4/cloaked,284688,cdx_cache_missing,2751,7,1,0,,yes,0,,,0,0,0,0,5,,2017-08-11,2017-08-11
1442,Dragon Dash,http://www.kongregate.com/games/mobilTR/dragon-dash,www.kongregate.com/games/mobiltr/dragon-dash,287915,cdx_cache_missing,2751,7,1,0,,yes,0,,,0,0,0,0,5,,2017-11-06,2017-11-06
1453,FidgetFuck,http://www.kongregate.com/games/FlyingHighSecond/fidgetfuck,www.kongregate.com/games/flyinghighsecond/fidgetfuck,281592,cdx_cache_missing,2751,7,1,0,,yes,0,,,0,0,0,0,5,,2017-06-04,2017-06-04
1474,Hummer Puzzle,http://www.kongregate.com/games/natalibt/hummer-puzzle,www.kongregate.com/games/natalibt/hummer-puzzle,227112,cdx_cache_missing,2751,7,1,0,,yes,0,,,0,0,0,0,5,,2014-12-10,2014-12-10
1493,Litter Monkey,http://www.kongregate.com/games/thunderstorm38/litter-monkey,www.kongregate.com/games/thunderstorm38/litter-monkey,284022,cdx_cache_missing,2751,7,1,0,,yes,0,,,0,0,0,0,5,,2017-07-28,2017-07-28
1525,Right Box,http://www.kongregate.com/games/mafagames/right-box,www.kongregate.com/games/mafagames/right-box,282260,cdx_cache_missing,2751,7,1,0,,yes,0,,,0,0,0,0,5,,2017-06-16,2017-06-16
1531,Sands of Doom,http://www.kongregate.com/games/szunyi/sands-of-doom,www.kongregate.com/games/szunyi/sands-of-doom,228611,cdx_cache_missing,2751,7,1,0,,yes,0,,,0,0,0,0,5,,2014-12-28,2014-12-28
1555,Teste1,http://www.kongregate.com/games/MateusF29/teste1,www.kongregate.com/games/mateusf29/teste1,248541,cdx_cache_missing,2751,7,1,0,,yes,0,,,0,0,0,0,5,,2015-09-30,2015-09-30
1566,Treasure Hunt,http://www.kongregate.com/games/thunderstorm38/treasure-hunt,www.kongregate.com/games/thunderstorm38/treasure-hunt,284052,cdx_cache_missing,2751,7,1,0,,yes,0,,,0,0,0,0,5,,2017-07-29,2017-07-29
575,Blozorz Hacked,http://www.kongregate.com/games/tinkan11/blozorz-hacked,www.kongregate.com/games/tinkan11/blozorz-hacked,,cdx_cache_missing,2701,3,1,1,122,no,0,,,0,0,0,0,5,,2011-04-05,2011-04-05
581,Broken World WIP,http://www.kongregate.com/games/JackTrades/broken-world-wip,www.kongregate.com/games/jacktrades/broken-world-wip,,cdx_cache_missing,2701,3,1,1,429,no,0,,,0,0,0,0,5,,2011-01-11,2011-01-11
590,Chocolate Rain TAY ZONDAY,http://www.kongregate.com/games/Shi_Thead/chocolate-rain-tay-zonday,www.kongregate.com/games/shi_thead/chocolate-rain-tay-zonday,,cdx_cache_missing,2701,3,1,1,21,no,0,,,0,0,0,0,5,,2011-03-19,2011-03-19
606,Eternal-Red,http://www.kongregate.com/games/MohammadAqib07/eternal-red,www.kongregate.com/games/mohammadaqib07/eternal-red,215195,cdx_cache_missing,2701,3,1,1,6,no,0,,,0,0,0,0,5,,2014-07-21,2014-07-21
615,Fruit connect,http://www.kongregate.com/games/alia2013/fruit-connect,www.kongregate.com/games/alia2013/fruit-connect,205981,cdx_cache_missing,2701,3,1,1,5,no,0,,,0,0,0,0,5,,2014-04-11,2014-04-11
621,GTA Portable,http://www.kongregate.com/games/firekez/gta-portable,www.kongregate.com/games/firekez/gta-portable,,cdx_cache_missing,2701,3,1,1,27,no,0,,,0,0,0,0,5,,2012-11-01,2012-11-01
627,How to make an MMORPG,http://www.kongregate.com/games/PaperCup/how-to-make-an-mmorpg,www.kongregate.com/games/papercup/how-to-make-an-mmorpg,,cdx_cache_missing,2701,3,1,1,5,no,0,,,0,0,0,0,5,,2011-07-17,2011-07-17
630,Jumbo Adventure,http://www.kongregate.com/games/gamesrishti/jumbo-adventure,www.kongregate.com/games/gamesrishti/jumbo-adventure,,cdx_cache_missing,2701,3,1,1,53,no,0,,,0,0,0,0,5,,2011-04-16,2011-04-16
652,Office Supply Team!,http://www.kongregate.com/games/deesus/office-supply-team,www.kongregate.com/games/deesus/office-supply-team,,cdx_cache_missing,2701,3,1,1,38,no,0,,,0,0,0,0,5,,2011-03-23,2011-03-23
654,Paper Doors Escape,http://www.kongregate.com/games/game4joy/paper-doors-escape,www.kongregate.com/games/game4joy/paper-doors-escape,211385,cdx_cache_missing,2701,3,1,1,18,no,0,,,0,0,0,0,5,,2014-06-06,2014-06-06
658,PhysicsWars,http://www.kongregate.com/games/friuns/physicswars,www.kongregate.com/games/friuns/physicswars,,cdx_cache_missing,2701,3,1,1,431,no,0,,,0,0,0,0,5,,2011-02-09,2011-02-09
672,Run And Monetize,http://www.kongregate.com/games/rc88_/run-and-monetize,www.kongregate.com/games/rc88_/run-and-monetize,,cdx_cache_missing,2701,3,1,1,86,no,0,,,0,0,0,0,5,,2011-02-27,2011-02-27
686,Stickman Adventure,http://www.kongregate.com/games/powerpoler/stickman-adventure,www.kongregate.com/games/powerpoler/stickman-adventure,,cdx_cache_missing,2701,3,1,1,122,no,0,,,0,0,0,0,5,,2011-06-18,2011-06-18
700,Touch me NOW!,http://www.kongregate.com/games/bullybee/touch-me-now,www.kongregate.com/games/bullybee/touch-me-now,,cdx_cache_missing,2701,3,1,1,315,no,0,,,0,0,0,0,5,,2011-07-13,2011-07-13
714,zombie dolls,http://www.kongregate.com/games/starmeiko/zombie-dolls,www.kongregate.com/games/starmeiko/zombie-dolls,,cdx_cache_missing,2701,3,1,1,4,no,0,,,0,0,0,0,5,,2011-07-24,2011-07-24
1621,Baby Talking Tom Great Makeover,http://www.kongregate.com/games/wowsomegames/baby-talking-tom-great-makeover,www.kongregate.com/games/wowsomegames/baby-talking-tom-great-makeover,221977,cdx_cache_missing,2651,8,1,0,,yes,0,,,0,0,0,0,5,,2014-10-10,2014-10-10
1680,Honey Clicker,https://www.kongregate.com/games/RedBot360/honey-clicker,www.kongregate.com/games/redbot360/honey-clicker,311316,cdx_cache_missing,2651,8,1,0,,yes,0,,,0,0,0,0,5,,2019-08-25,2019-08-25
1689,Jogo Machão,http://www.kongregate.com/games/Beetle1/jogo-mach-o,www.kongregate.com/games/beetle1/jogo-mach-o,248512,cdx_cache_missing,2651,8,1,0,,yes,0,,,0,0,0,0,5,,2015-09-30,2015-09-30
1698,Love Story,http://www.kongregate.com/games/gamesrishti/love-story,www.kongregate.com/games/gamesrishti/love-story,247495,cdx_cache_missing,2651,8,1,0,,yes,0,,,0,0,0,0,5,,2015-09-09,2015-09-09
1705,Mighty Motors - Drag Racing,http://www.kongregate.com/games/mobilTR/mighty-motors-drag-racing,www.kongregate.com/games/mobiltr/mighty-motors-drag-racing,287913,cdx_cache_missing,2651,8,1,0,,yes,0,,,0,0,0,0,5,,2017-11-06,2017-11-06
1707,Minifield,http://www.kongregate.com/games/JasonNumberXIII/minifield,www.kongregate.com/games/jasonnumberxiii/minifield,281771,cdx_cache_missing,2651,8,1,0,,yes,0,,,0,0,0,0,5,,2017-06-25,2017-06-25
1742,Samsung KNOX,http://www.kongregate.com/games/CS_Dx/samsung-knox,www.kongregate.com/games/cs_dx/samsung-knox,218716,cdx_cache_missing,2651,8,1,0,,yes,0,,,0,0,0,0,5,,2014-08-29,2014-08-29
1757,Super Mario Puzzle,http://www.kongregate.com/games/natalibt/super-mario-puzzle,www.kongregate.com/games/natalibt/super-mario-puzzle,222205,cdx_cache_missing,2651,8,1,0,,yes,0,,,0,0,0,0,5,,2014-10-13,2014-10-13
1763,Terrorist Hunt,http://www.kongregate.com/games/szunyi/terrorist-hunt,www.kongregate.com/games/szunyi/terrorist-hunt,228606,cdx_cache_missing,2651,8,1,0,,yes,0,,,0,0,0,0,5,,2014-12-28,2014-12-28
1777,Untitled Game #1,http://www.kongregate.com/games/vswitch/untitled-game-1,www.kongregate.com/games/vswitch/untitled-game-1,253533,cdx_cache_missing,2651,8,1,0,,yes,0,,,0,0,0,0,5,,2016-01-16,2016-01-16
1781,Wolfenstein 3D,http://www.kongregate.com/games/PaulHTML5/wolfenstein-3d,www.kongregate.com/games/paulhtml5/wolfenstein-3d,246302,cdx_cache_missing,2651,8,1,0,,yes,0,,,0,0,0,0,5,,2015-09-03,2015-09-03
763,Bubble Shooter Exclusive,http://www.kongregate.com/games/fighter106/bubble-shooter-exclusive,www.kongregate.com/games/fighter106/bubble-shooter-exclusive,212626,no_cdx,2602,4,2,2,274,no,0,,,0,0,0,0,0,,2014-06-20,2014-06-20
775,Active Ashfield's Conversion Challenge,http://www.kongregate.com/games/QuakMultimedia/active-ashfields-conversion-challenge,www.kongregate.com/games/quakmultimedia/active-ashfields-conversion-challenge,,cdx_cache_missing,2601,4,1,1,230,no,0,,,0,0,0,0,5,,2009-10-14,2009-10-14
780,arch_diagram,http://www.kongregate.com/games/WangHailong__9/arch-diagram,www.kongregate.com/games/wanghailong__9/arch-diagram,,cdx_cache_missing,2601,4,1,1,24,no,0,,,0,0,0,0,5,,2011-06-05,2011-06-05
805,Clear Vision Elite,http://www.kongregate.com/games/dpflashes/clear-vision-elite,www.kongregate.com/games/dpflashes/clear-vision-elite,,cdx_cache_missing,2601,4,1,1,897,no,0,,,0,0,0,0,5,,2008-08-13,2008-08-13
808,Countdown Striker,http://www.kongregate.com/games/anna54/countdown-striker,www.kongregate.com/games/anna54/countdown-striker,216002,cdx_cache_missing,2601,4,1,1,94,no,0,,,0,0,0,0,5,,2014-07-30,2014-07-30
810,Crazy Chaotic Chicken Chase,http://www.kongregate.com/games/GrantJO/crazy-chaotic-chicken-chase,www.kongregate.com/games/grantjo/crazy-chaotic-chicken-chase,216608,cdx_cache_missing,2601,4,1,1,8,no,0,,,0,0,0,0,5,,2014-08-15,2014-08-15
824,Escape the Ship,http://www.kongregate.com/games/Speedychris/escape-the-ship,www.kongregate.com/games/speedychris/escape-the-ship,,cdx_cache_missing,2601,4,1,1,252,no,0,,,0,0,0,0,5,,2011-06-29,2011-06-29
828,Fadious Dragon,http://www.kongregate.com/games/1SwiftHawk/fadious-dragon,www.kongregate.com/games/1swifthawk/fadious-dragon,,cdx_cache_missing,2601,4,1,1,159,no,0,,,0,0,0,0,5,,2011-03-11,2011-03-11
829,Fantasy Warriors,http://www.kongregate.com/games/gamesrishti/fantasy-warriors,www.kongregate.com/games/gamesrishti/fantasy-warriors,,cdx_cache_missing,2601,4,1,1,321,no,0,,,0,0,0,0,5,,2011-04-16,2011-04-16
832,Fiat Puzzle,http://www.kongregate.com/games/natalibt/fiat-puzzle,www.kongregate.com/games/natalibt/fiat-puzzle,217188,cdx_cache_missing,2601,4,1,1,6,no,0,,,0,0,0,0,5,,2014-08-11,2014-08-11
847,Hidden Car Keys,http://www.kongregate.com/games/manchebt/hidden-car-keys,www.kongregate.com/games/manchebt/hidden-car-keys,,cdx_cache_missing,2601,4,1,1,12,no,0,,,0,0,0,0,5,,2012-11-01,2012-11-01
848,Hidden Dungeons MMORPG,http://www.kongregate.com/games/PaperCup/hidden-dungeons-mmorpg,www.kongregate.com/games/papercup/hidden-dungeons-mmorpg,,cdx_cache_missing,2601,4,1,1,4,no,0,,,0,0,0,0,5,,2011-07-17,2011-07-17
871,Modern War,http://www.kongregate.com/games/xiatiandaole/modern-war,www.kongregate.com/games/xiatiandaole/modern-war,215741,cdx_cache_missing,2601,4,1,1,4,no,0,,,0,0,0,0,5,,2014-07-26,2014-07-26
878,Photogrounds,http://www.kongregate.com/games/nathanielmilburn/photogrounds,www.kongregate.com/games/nathanielmilburn/photogrounds,,cdx_cache_missing,2601,4,1,1,243,no,0,,,0,0,0,0,5,,2010-10-13,2010-10-13
898,Snow Fight 3.0,http://www.kongregate.com/games/jaime2310/snow-fight-3-0,www.kongregate.com/games/jaime2310/snow-fight-3-0,,cdx_cache_missing,2601,4,1,1,101,no,0,,,0,0,0,0,5,,2011-04-05,2011-04-05
904,Spongebob VS. Larry Ve...,http://www.kongregate.com/games/S_Schreiber/spongebob-vs-larry-version-2,www.kongregate.com/games/s_schreiber/spongebob-vs-larry-version-2,,cdx_cache_missing,2601,4,1,1,190,no,0,,,0,0,0,0,5,,2011-02-27,2011-02-27
1829,Clear Vision 3,http://www.kongregate.com/games/szunyi/clear-vision-3,www.kongregate.com/games/szunyi/clear-vision-3,228605,cdx_cache_missing,2551,9,1,0,,yes,0,,,0,0,0,0,5,,2014-12-28,2014-12-28
1831,Coding Masters: Idle,http://www.kongregate.com/games/JGGsGames/coding-masters-idle,www.kongregate.com/games/jggsgames/coding-masters-idle,266851,cdx_cache_missing,2551,9,1,0,,yes,0,,,0,0,0,0,5,,2016-08-13,2016-08-13
1832,Costanza Cube 2,http://www.kongregate.com/games/dmarcy/costanza-cube-2,www.kongregate.com/games/dmarcy/costanza-cube-2,220830,cdx_cache_missing,2551,9,1,0,,yes,0,,,0,0,0,0,5,,2014-09-26,2014-09-26
1845,Flying Bird,http://www.kongregate.com/games/sherazbhatti226/flying-bird,www.kongregate.com/games/sherazbhatti226/flying-bird,284056,cdx_cache_missing,2551,9,1,0,,yes,0,,,0,0,0,0,5,,2017-07-29,2017-07-29
1869,Marketglory,http://www.kongregate.com/games/breakdo/marketglory,www.kongregate.com/games/breakdo/marketglory,218959,cdx_cache_missing,2551,9,1,0,,yes,0,,,0,0,0,0,5,,2014-09-02,2014-09-02
